gid,lbl,val
다라04ab39bb,,
다라04ab40aa,"10.00",9.9999999999999982236431605997495
다라04ab40ab,"34.00",34.0000000000000000000000000000000
다라04ab40ba,"16.00",16.0000000000000000000000000000000
다라04ab40bb,"7.00",7.0000000000000008881784197001252
다라04ab41aa,,
다라04ab41ab,,
다라04ab41ba,,
다라04ab41bb,,
다라04ab42aa,,
다라04ab42ab,,
다라04ab42ba,,
다라04ab42bb,,
다라04ab43aa,N/A,0.0000000000000000000000000000000
다라04ab43ab,,
다라04ab43ba,,
다라04ab43bb,,
다라04ab44aa,,
다라04ab44ab,,
다라04ab44ba,,
다라04ab44bb,,
다라04ba37ba,,
다라04ba37bb,,
다라04ba38aa,N/A,0.0000000000000000000000000000000
다라04ba38ab,"10.00",9.9999999999999982236431605997495
다라04ba38ba,,
다라04ba38bb,N/A,0.0000000000000000000000000000000
다라04ba39aa,,
다라04ba39ab,,
다라04ba39ba,,
다라04ba39bb,,
다라04ba40aa,N/A,0.0000000000000000000000000000000
다라04ba40ab,"249.00",249.0000000000000000000000000000000
다라04ba40ba,,
다라04ba40bb,,
다라04ba41aa,,
다라04ba41ab,N/A,0.0000000000000000000000000000000
다라04ba41ba,,
다라04ba41bb,,
다라04ba42aa,,
다라04ba42ab,,
다라04ba42ba,,
다라04ba42bb,N/A,0.0000000000000000000000000000000
다라04ba43aa,,
다라04ba43ab,,
다라04ba43ba,,
다라04ba43bb,,
다라04ba44aa,,
다라04ba44ab,,
다라04ba44ba,,
다라04ba44bb,,
다라04bb37aa,,
다라04bb37bb,,
다라04bb38aa,N/A,0.0000000000000000000000000000000
다라04bb38ab,,
다라04bb38ba,,
다라04bb38bb,N/A,0.0000000000000000000000000000000
다라04bb39aa,N/A,0.0000000000000000000000000000000
다라04bb39ab,,
다라04bb39ba,,
다라04bb39bb,N/A,0.0000000000000000000000000000000
다라04bb40aa,,
다라04bb40ab,"37.00",37.0000000000000000000000000000000
다라04bb40ba,N/A,0.0000000000000000000000000000000
다라04bb40bb,"26.00",26.0000000000000000000000000000000
다라04bb41aa,,
다라04bb41ab,,
다라04bb41ba,,
다라04bb41bb,,
다라04bb42aa,,
다라04bb42ab,,
다라04bb42ba,,
다라04bb42bb,N/A,0.0000000000000000000000000000000
다라04bb43aa,,
다라04bb43ab,N/A,0.0000000000000000000000000000000
다라04bb43ba,,
다라04bb43bb,,
다라04bb44aa,,
다라04bb44ab,,
다라04bb44ba,,
다라04bb44bb,,
다라05aa36bb,,
다라05aa37bb,,
다라05aa38ab,,
다라05aa38ba,N/A,0.0000000000000000000000000000000
다라05aa38bb,,
다라05aa39aa,N/A,0.0000000000000000000000000000000
다라05aa39ab,"60.00",60.0000000000000000000000000000000
다라05aa39ba,"98.00",98.0000000000000000000000000000000
다라05aa39bb,N/A,0.0000000000000000000000000000000
다라05aa40aa,N/A,0.0000000000000000000000000000000
다라05aa40ab,N/A,0.0000000000000000000000000000000
다라05aa40ba,"14.00",14.0000000000000017763568394002505
다라05aa40bb,,
다라05aa41aa,,
다라05aa41ab,,
다라05aa41ba,,
다라05aa41bb,N/A,0.0000000000000000000000000000000
다라05aa42aa,,
다라05aa42ab,,
다라05aa42ba,,
다라05aa42bb,,
다라05aa43aa,,
다라05aa43ab,,
다라05aa43ba,,
다라05aa43bb,N/A,0.0000000000000000000000000000000
다라05aa44aa,N/A,0.0000000000000000000000000000000
다라05aa44ab,,
다라05aa44ba,,
다라05ab38ba,,
다라05ab38bb,,
다라05ab39aa,N/A,0.0000000000000000000000000000000
다라05ab39ab,"28.00",28.0000000000000035527136788005009
다라05ab39ba,"27.00",27.0000000000000000000000000000000
다라05ab39bb,N/A,0.0000000000000000000000000000000
다라05ab40aa,,
다라05ab40ab,,
다라05ab40ba,,
다라05ab40bb,,
다라05ab41aa,,
다라05ab41ab,,
다라05ab41ba,N/A,0.0000000000000000000000000000000
다라05ab41bb,N/A,0.0000000000000000000000000000000
다라05ab42aa,N/A,0.0000000000000000000000000000000
다라05ab42ab,N/A,0.0000000000000000000000000000000
다라05ab42ba,,
다라05ab42bb,,
다라05ab43aa,,
다라05ab43ab,,
다라05ab43ba,,
다라05ab43bb,N/A,0.0000000000000000000000000000000
다라05ab44aa,,
다라05ab44ab,,
다라05ab44ba,,
다라05ba36ab,,
다라05ba38ba,,
다라05ba38bb,N/A,0.0000000000000000000000000000000
다라05ba39aa,"7.00",7.0000000000000008881784197001252
다라05ba39ab,"31.00",31.0000000000000000000000000000000
다라05ba39ba,"14.00",14.0000000000000017763568394002505
다라05ba39bb,"9.00",9.0000000000000000000000000000000
다라05ba40aa,,
다라05ba40ab,,
다라05ba40ba,,
다라05ba40bb,,
다라05ba41aa,,
다라05ba41ab,,
다라05ba41ba,"6.00",6.0000000000000000000000000000000
다라05ba41bb,N/A,0.0000000000000000000000000000000
다라05ba42aa,"10.00",9.9999999999999982236431605997495
다라05ba42ab,"6.00",6.0000000000000000000000000000000
다라05ba42ba,N/A,0.0000000000000000000000000000000
다라05ba42bb,,
다라05ba43aa,,
다라05ba43ab,,
다라05ba43ba,,
다라05ba43bb,,
다라05ba44aa,,
다라05ba44ab,,
다라05bb35bb,,
다라05bb36ab,,
다라05bb36ba,,
다라05bb36bb,,
다라05bb37ba,,
다라05bb38ba,,
다라05bb38bb,N/A,0.0000000000000000000000000000000
다라05bb39aa,,
다라05bb39ab,"48.00",48.0000000000000000000000000000000
다라05bb39ba,"24.00",24.0000000000000000000000000000000
다라05bb39bb,N/A,0.0000000000000000000000000000000
다라05bb40aa,N/A,0.0000000000000000000000000000000
다라05bb40ab,,
다라05bb40ba,,
다라05bb40bb,,
다라05bb41aa,"14.00",14.0000000000000017763568394002505
다라05bb41ab,"17.00",17.0000000000000000000000000000000
다라05bb41ba,"9.00",9.0000000000000000000000000000000
다라05bb41bb,N/A,0.0000000000000000000000000000000
다라05bb42aa,,
다라05bb42ab,N/A,0.0000000000000000000000000000000
다라05bb42ba,,
다라05bb42bb,,
다라05bb43aa,,
다라05bb43ab,,
다라05bb43ba,,
다라05bb43bb,,
다라05bb44aa,,
다라05bb44ab,,
다라06aa36ab,,
다라06aa36ba,,
다라06aa36bb,,
다라06aa37aa,,
다라06aa37ab,,
다라06aa37ba,,
다라06aa38ba,,
다라06aa38bb,"6.00",6.0000000000000000000000000000000
다라06aa39aa,N/A,0.0000000000000000000000000000000
다라06aa39ab,"162.00",162.0000000000000000000000000000000
다라06aa39ba,"99.00",99.0000000000000000000000000000000
다라06aa39bb,"18.00",18.0000000000000000000000000000000
다라06aa40aa,"6.00",6.0000000000000000000000000000000
다라06aa40ab,N/A,0.0000000000000000000000000000000
다라06aa40ba,N/A,0.0000000000000000000000000000000
다라06aa40bb,N/A,0.0000000000000000000000000000000
다라06aa41aa,"32.00",32.0000000000000000000000000000000
다라06aa41ab,N/A,0.0000000000000000000000000000000
다라06aa41ba,,
다라06aa41bb,,
다라06aa42aa,,
다라06aa42ab,,
다라06aa42ba,,
다라06aa42bb,,
다라06aa43aa,,
다라06aa43ab,,
다라06aa43ba,,
다라06aa43bb,,
다라06aa44aa,,
다라06ab36ab,,
다라06ab36ba,,
다라06ab36bb,,
다라06ab37aa,,
다라06ab37ab,,
다라06ab37ba,,
다라06ab37bb,,
다라06ab38aa,,
다라06ab38ba,,
다라06ab38bb,"10.00",9.9999999999999982236431605997495
다라06ab39aa,,
다라06ab39ab,"25.00",25.0000000000000000000000000000000
다라06ab39ba,"26.00",26.0000000000000000000000000000000
다라06ab39bb,"11.00",11.0000000000000000000000000000000
다라06ab40aa,N/A,0.0000000000000000000000000000000
다라06ab40ab,,
다라06ab40ba,,
다라06ab40bb,N/A,0.0000000000000000000000000000000
다라06ab41aa,N/A,0.0000000000000000000000000000000
