gid,lbl,val
다라25ba39bb,,
다라25ba40aa,,
다라25ba40ab,,
다라25bb08ba,,
다라25bb08bb,,
다라25bb09aa,N/A,0.0000000000000000000000000000000
다라25bb09ab,,
다라25bb09ba,"11.00",11.0000000000000000000000000000000
다라25bb09bb,"6.00",6.0000000000000000000000000000000
다라25bb10aa,,
다라25bb10ab,,
다라25bb10ba,,
다라25bb10bb,N/A,0.0000000000000000000000000000000
다라25bb11aa,,
다라25bb11ab,,
다라25bb11ba,,
다라25bb11bb,N/A,0.0000000000000000000000000000000
다라25bb12aa,,
다라25bb12ab,,
다라25bb12ba,,
다라25bb12bb,,
다라25bb13aa,,
다라25bb13ab,,
다라25bb13ba,,
다라25bb13bb,,
다라25bb14aa,,
다라25bb14ab,,
다라25bb14ba,,
다라25bb14bb,,
다라25bb15aa,,
다라25bb15ab,,
다라25bb15ba,,
다라25bb15bb,,
다라25bb16aa,,
다라25bb16ab,,
다라25bb16ba,,
다라25bb16bb,,
다라25bb17aa,,
다라25bb17ab,,
다라25bb17ba,,
다라25bb17bb,,
다라25bb18aa,,
다라25bb18ab,,
다라25bb18ba,,
다라25bb19ab,,
다라25bb19ba,,
다라25bb19bb,,
다라25bb20aa,,
다라25bb20ab,,
다라25bb20ba,,
다라25bb20bb,,
다라25bb21aa,,
다라25bb21ab,,
다라25bb21ba,"7.00",7.0000000000000008881784197001252
다라25bb21bb,N/A,0.0000000000000000000000000000000
다라25bb22aa,N/A,0.0000000000000000000000000000000
다라25bb22ab,,
다라25bb22ba,,
다라25bb22bb,N/A,0.0000000000000000000000000000000
다라25bb23aa,N/A,0.0000000000000000000000000000000
다라25bb23ab,,
다라25bb23ba,N/A,0.0000000000000000000000000000000
다라25bb23bb,,
다라25bb24aa,,
다라25bb24ab,,
다라25bb24ba,"10.00",9.9999999999999982236431605997495
다라25bb24bb,,
다라25bb25aa,,
다라25bb25ab,,
다라25bb25ba,,
다라25bb25bb,,
다라25bb26ab,,
다라25bb26ba,,
다라25bb26bb,,
다라25bb27aa,,
다라25bb27ab,,
다라25bb27ba,,
다라25bb27bb,,
다라25bb28aa,,
다라25bb28ab,,
다라25bb29ba,,
다라25bb32ba,,
다라25bb32bb,,
다라25bb33aa,,
다라25bb33ab,"9.00",9.0000000000000000000000000000000
다라25bb33ba,,
다라25bb33bb,,
다라25bb34aa,,
다라25bb34ab,,
다라25bb34ba,,
다라25bb34bb,,
다라25bb35aa,,
다라25bb35ab,,
다라25bb35ba,,
다라25bb35bb,,
다라25bb36aa,,
다라25bb36ab,N/A,0.0000000000000000000000000000000
다라25bb36ba,,
다라25bb36bb,,
다라25bb37aa,,
다라25bb37ab,,
다라25bb37ba,,
다라25bb37bb,,
다라25bb38aa,,
다라25bb38ab,,
다라25bb38ba,,
다라25bb38bb,,
다라25bb39aa,,
다라25bb39ab,,
다라25bb39ba,,
다라25bb39bb,,
다라25bb40aa,,
다라25bb40ab,,
다라26aa08bb,,
다라26aa09aa,,
다라26aa09ab,,
다라26aa09ba,,
다라26aa09bb,,
다라26aa10aa,,
다라26aa10ab,,
다라26aa10ba,,
다라26aa10bb,,
다라26aa11aa,,
다라26aa11ab,,
다라26aa11ba,,
다라26aa11bb,,
다라26aa12aa,N/A,0.0000000000000000000000000000000
다라26aa12ab,,
다라26aa12ba,,
다라26aa12bb,,
다라26aa13aa,,
다라26aa13ab,,
다라26aa13ba,,
다라26aa13bb,,
다라26aa14aa,,
다라26aa14ab,,
다라26aa14ba,,
다라26aa14bb,,
다라26aa15aa,,
다라26aa15ab,,
다라26aa15ba,,
다라26aa15bb,,
다라26aa16aa,,
다라26aa16ab,,
다라26aa16ba,,
다라26aa16bb,,
다라26aa17aa,,
다라26aa17ab,,
다라26aa17ba,N/A,0.0000000000000000000000000000000
다라26aa17bb,,
다라26aa18aa,,
다라26aa18ab,,
다라26aa18ba,,
다라26aa18bb,,
다라26aa19aa,,
다라26aa19ab,,
다라26aa19ba,,
다라26aa19bb,,
다라26aa20aa,,
다라26aa20ab,,
다라26aa20ba,"10.00",9.9999999999999982236431605997495
다라26aa20bb,N/A,0.0000000000000000000000000000000
다라26aa21aa,,
다라26aa21ab,,
다라26aa21ba,N/A,0.0000000000000000000000000000000
다라26aa21bb,,
다라26aa22aa,,
다라26aa22ab,N/A,0.0000000000000000000000000000000
다라26aa22ba,,
다라26aa22bb,,
다라26aa23aa,,
다라26aa23ab,N/A,0.0000000000000000000000000000000
다라26aa23ba,"15.00",15.0000000000000000000000000000000
다라26aa23bb,,
다라26aa24aa,,
다라26aa24ab,,
다라26aa24ba,N/A,0.0000000000000000000000000000000
다라26aa24bb,,
다라26aa25aa,,
다라26aa25ab,,
다라26aa25ba,,
다라26aa25bb,,
다라26aa26ab,,
다라26aa26ba,,
다라26aa26bb,,
다라26aa27aa,,
다라26aa27ab,,
다라26aa27ba,,
다라26aa27bb,,
다라26aa28aa,,
다라26aa28ab,,
다라26aa28ba,,
다라26aa29ab,,
다라26aa29ba,,
다라26aa29bb,,
다라26aa32ba,,
다라26aa32bb,,
다라26aa33aa,,
다라26aa33ab,"15.00",15.0000000000000000000000000000000
다라26aa33ba,,
다라26aa33bb,,
다라26aa34aa,,
다라26aa34ab,,
다라26aa34ba,N/A,0.0000000000000000000000000000000
다라26aa34bb,N/A,0.0000000000000000000000000000000
다라26aa35aa,N/A,0.0000000000000000000000000000000
다라26aa35ab,,
다라26aa35ba,,
다라26aa35bb,N/A,0.0000000000000000000000000000000
다라26aa36aa,"21.00",21.0000000000000000000000000000000
다라26aa36ab,N/A,0.0000000000000000000000000000000
다라26aa36ba,,
다라26aa36bb,,
다라26aa37aa,,
다라26aa37ab,,
다라26aa37ba,,
다라26aa37bb,"7.00",7.0000000000000008881784197001252
다라26aa38aa,"11.00",11.0000000000000000000000000000000
다라26aa38ab,,
다라26aa38ba,"6.00",6.0000000000000000000000000000000
다라26aa38bb,N/A,0.0000000000000000000000000000000
다라26aa39aa,,
다라26aa39ab,,
다라26aa39ba,,
다라26aa39bb,,
다라26aa40aa,,
다라26aa40ab,,
다라26aa40ba,,
다라26aa40bb,,
다라26ab08bb,,
다라26ab09aa,,
다라26ab09ab,,
다라26ab09ba,"23.00",23.0000000000000000000000000000000
다라26ab09bb,N/A,0.0000000000000000000000000000000
다라26ab10aa,,
다라26ab10ab,,
다라26ab10ba,,
다라26ab10bb,,
다라26ab11aa,,
다라26ab11ab,,
다라26ab11ba,,
다라26ab11bb,,
다라26ab12aa,,
다라26ab12ab,,
다라26ab12ba,,
