gid,lbl,val
나다60ab86bb,,
나다60ab87aa,,
나다60ab87ab,,
나다60ab87ba,,
나다60ab87bb,,
나다60ab88aa,,
나다60ab90aa,,
나다60ab90ab,,
나다60ab90ba,N/A,0.0000000000000000000000000000000
나다60ab93bb,,
나다60ba87aa,,
나다60ba87ab,,
나다60ba87ba,,
나다60ba87bb,,
나다60ba88aa,,
나다60ba90ab,,
나다60ba94aa,,
나다60ba96ab,,
나다60ba96ba,,
나다60bb82ba,,
나다60bb82bb,,
나다60bb86ab,,
나다60bb86ba,,
나다60bb86bb,,
나다60bb87aa,,
나다60bb87ab,,
나다60bb87ba,,
나다60bb87bb,,
나다60bb88aa,,
나다60bb89ab,,
나다60bb91bb,,
나다60bb95bb,,
나다60bb96aa,,
나다60bb96ab,,
나다60bb96ba,,
나다61aa82ba,,
나다61aa82bb,,
나다61aa85ba,,
나다61aa86ab,,
나다61aa86ba,"7.00",7.0000000000000008881784197001252
나다61aa86bb,,
나다61aa87aa,N/A,0.0000000000000000000000000000000
나다61aa87ab,,
나다61aa87ba,,
나다61aa87bb,,
나다61aa88aa,,
나다61aa88ab,,
나다61aa89aa,,
나다61aa89ab,,
나다61aa91bb,,
나다61aa94bb,,
나다61aa95bb,,
나다61aa96aa,,
나다61aa96ba,,
나다61ab83ba,,
나다61ab85ab,,
나다61ab85ba,,
나다61ab85bb,,
나다61ab86aa,,
나다61ab86ab,,
나다61ab86ba,"7.00",7.0000000000000008881784197001252
나다61ab86bb,,
나다61ab87aa,"30.00",30.0000000000000000000000000000000
나다61ab87ab,"7.00",7.0000000000000008881784197001252
나다61ab87ba,,
나다61ab87bb,,
나다61ab88aa,,
나다61ab89aa,,
나다61ab89ab,,
나다61ab89ba,,
나다61ab89bb,,
나다61ab94ba,,
나다61ab94bb,,
나다61ba83ba,,
나다61ba85ba,,
나다61ba85bb,,
나다61ba86aa,,
나다61ba86ab,,
나다61ba86ba,,
나다61ba86bb,,
나다61ba87aa,,
나다61ba87ab,,
나다61ba87ba,,
나다61ba87bb,,
나다61ba89ab,N/A,0.0000000000000000000000000000000
나다61ba89ba,N/A,0.0000000000000000000000000000000
나다61ba89bb,,
나다61ba91aa,,
나다61ba93ab,,
나다61ba93ba,,
