gid,lbl,val
다라39ab44ba,,
다라39ab44bb,,
다라39ab45aa,,
다라39ab45ab,N/A,0.0000000000000000000000000000000
다라39ab45ba,"21.00",21.0000000000000000000000000000000
다라39ab45bb,,
다라39ab46aa,,
다라39ab46ab,,
다라39ab46ba,,
다라39ab46bb,,
다라39ab47aa,N/A,0.0000000000000000000000000000000
다라39ab47ab,,
다라39ab47ba,,
다라39ab47bb,,
다라39ab48aa,,
다라39ab48ab,,
다라39ab48ba,,
다라39ab48bb,N/A,0.0000000000000000000000000000000
다라39ab49aa,,
다라39ab49ab,,
다라39ab49ba,,
다라39ba12ab,,
다라39ba12ba,,
다라39ba12bb,,
다라39ba13aa,,
다라39ba13ab,,
다라39ba37aa,,
다라39ba37ab,,
다라39ba37ba,,
다라39ba37bb,,
다라39ba38aa,,
다라39ba38ab,,
다라39ba38ba,,
다라39ba38bb,,
다라39ba39aa,,
다라39ba39ab,,
다라39ba39ba,,
다라39ba39bb,,
다라39ba40aa,,
다라39ba40ab,,
다라39ba40ba,,
다라39ba40bb,,
다라39ba41aa,,
다라39ba41ab,,
다라39ba41ba,,
다라39ba41bb,,
다라39ba42aa,,
다라39ba42ab,,
다라39ba42ba,,
다라39ba42bb,,
다라39ba43aa,,
다라39ba43ab,,
다라39ba43ba,,
다라39ba43bb,,
다라39ba44aa,,
다라39ba44ab,,
다라39ba44ba,,
다라39ba44bb,,
다라39ba45aa,,
다라39ba45ab,N/A,0.0000000000000000000000000000000
다라39ba45ba,"21.00",21.0000000000000000000000000000000
다라39ba45bb,,
다라39ba46aa,"6.00",6.0000000000000000000000000000000
다라39ba46ab,N/A,0.0000000000000000000000000000000
다라39ba46ba,,
다라39ba46bb,,
다라39ba47aa,,
다라39ba47ab,,
다라39ba47ba,,
다라39ba47bb,,
다라39ba48aa,,
다라39ba48ab,,
다라39ba48ba,,
다라39ba48bb,,
다라39ba49aa,,
다라39ba49ab,,
다라39ba49ba,,
다라39bb06aa,,
다라39bb06ab,,
다라39bb06ba,,
다라39bb06bb,,
다라39bb12aa,,
다라39bb12ab,,
다라39bb12ba,,
다라39bb12bb,,
다라39bb13aa,,
다라39bb13ab,,
다라39bb36bb,,
다라39bb37aa,,
다라39bb37ab,,
다라39bb37ba,,
다라39bb37bb,,
다라39bb38aa,,
다라39bb38ab,,
다라39bb38ba,,
다라39bb38bb,,
다라39bb39aa,,
다라39bb39ab,,
다라39bb39ba,,
다라39bb39bb,,
다라39bb40aa,,
다라39bb40ab,,
다라39bb40ba,,
다라39bb40bb,,
다라39bb41aa,,
다라39bb41ab,,
다라39bb41ba,,
다라39bb41bb,,
다라39bb42aa,,
다라39bb42ab,,
다라39bb42ba,,
다라39bb42bb,,
다라39bb43aa,,
다라39bb43ab,,
다라39bb43ba,,
다라39bb43bb,,
다라39bb44aa,,
다라39bb44ab,,
다라39bb44ba,,
다라39bb44bb,,
다라39bb45aa,,
다라39bb45ab,"22.00",22.0000000000000000000000000000000
다라39bb45ba,N/A,0.0000000000000000000000000000000
다라39bb45bb,,
다라39bb46aa,"30.00",30.0000000000000000000000000000000
다라39bb46ab,,
다라39bb46ba,,
다라39bb46bb,,
다라39bb47aa,,
다라39bb47ab,,
다라39bb47ba,,
다라39bb47bb,,
다라39bb48aa,,
다라39bb48ab,,
다라39bb48ba,,
다라39bb48bb,,
다라39bb49aa,,
다라39bb49ab,,
다라39bb49ba,,
다라40aa06aa,,
다라40aa06ab,,
다라40aa06ba,,
다라40aa06bb,,
다라40aa07aa,,
다라40aa11ba,,
다라40aa11bb,,
다라40aa12aa,,
다라40aa12ab,,
다라40aa12ba,,
다라40aa12bb,,
다라40aa13aa,,
다라40aa13ab,,
다라40aa35bb,,
다라40aa36aa,,
다라40aa36bb,,
다라40aa37aa,,
다라40aa37ab,,
다라40aa37ba,,
다라40aa37bb,,
다라40aa38aa,,
다라40aa38ab,,
다라40aa38ba,,
다라40aa38bb,,
다라40aa39aa,,
다라40aa39ab,,
다라40aa39ba,,
다라40aa39bb,,
다라40aa40aa,,
다라40aa40ab,,
다라40aa40ba,,
다라40aa40bb,,
다라40aa41aa,,
다라40aa41ab,,
다라40aa41ba,,
다라40aa41bb,,
다라40aa42aa,,
다라40aa42ab,,
다라40aa42ba,,
다라40aa42bb,,
다라40aa43aa,,
다라40aa43ab,,
다라40aa43ba,,
다라40aa43bb,,
다라40aa44aa,,
다라40aa44ab,,
다라40aa44ba,,
다라40aa44bb,,
다라40aa45aa,,
다라40aa45ab,,
다라40aa45ba,,
다라40aa45bb,,
다라40aa46aa,,
다라40aa46ab,,
다라40aa46ba,,
다라40aa46bb,,
다라40aa47aa,,
다라40aa47ab,,
다라40aa47ba,,
다라40aa47bb,"9.00",9.0000000000000000000000000000000
다라40aa48aa,,
다라40aa48ab,,
다라40aa48ba,,
다라40aa48bb,,
다라40aa49aa,,
다라40aa49ab,,
다라40aa49ba,,
다라40aa49bb,,
다라40ab05bb,,
다라40ab06aa,N/A,0.0000000000000000000000000000000
다라40ab06ab,,
다라40ab06ba,,
다라40ab06bb,,
다라40ab07aa,,
다라40ab07ab,,
다라40ab07ba,,
다라40ab07bb,,
다라40ab08aa,,
다라40ab09ab,,
다라40ab09ba,,
다라40ab09bb,,
다라40ab10aa,N/A,0.0000000000000000000000000000000
다라40ab10ab,,
다라40ab10ba,,
다라40ab10bb,,
다라40ab11aa,,
다라40ab11ab,N/A,0.0000000000000000000000000000000
다라40ab11ba,,
다라40ab11bb,,
다라40ab12aa,,
다라40ab12ab,,
다라40ab12ba,,
다라40ab12bb,,
다라40ab13aa,,
다라40ab13ab,,
다라40ab13ba,,
다라40ab13bb,,
다라40ab24bb,,
다라40ab25aa,,
다라40ab25ab,,
다라40ab34bb,,
다라40ab35aa,,
다라40ab35ab,,
다라40ab35ba,,
다라40ab35bb,,
다라40ab36aa,,
다라40ab36ab,,
다라40ab36ba,,
다라40ab36bb,,
다라40ab37aa,,
다라40ab37ab,,
다라40ab37ba,,
다라40ab37bb,,
다라40ab38aa,,
다라40ab38ab,,
다라40ab38ba,,
다라40ab38bb,,
다라40ab39aa,N/A,0.0000000000000000000000000000000
다라40ab39ab,,
다라40ab39ba,,
다라40ab39bb,,
다라40ab40aa,,
다라40ab40ab,,
다라40ab40ba,,
다라40ab40bb,,
다라40ab41aa,,
다라40ab41ab,,
다라40ab41ba,,
