gid,lbl,val
다라92ab88ba,,
다라92ab88bb,,
다라92ab89aa,,
다라92ab89ab,,
다라92ab89ba,,
다라92ab89bb,,
다라92ab90aa,,
다라92ab90ab,,
다라92ab90ba,,
다라92ab90bb,,
다라92ab91aa,,
다라92ab91ab,,
다라92ab91ba,,
다라92ab91bb,,
다라92ab92aa,,
다라92ab92ab,,
다라92ab92ba,,
다라92ab92bb,,
다라92ab93aa,,
다라92ab93ab,,
다라92ab93ba,,
다라92ab93bb,N/A,0.0000000000000000000000000000000
다라92ab94aa,,
다라92ab94ab,,
다라92ab94ba,,
다라92ab94bb,,
다라92ab95aa,,
다라92ab95ab,,
다라92ab95ba,,
다라92ab95bb,,
다라92ab96aa,N/A,0.0000000000000000000000000000000
다라92ab96ab,,
다라92ab96ba,,
다라92ab96bb,,
다라92ab97aa,,
다라92ab97ab,N/A,0.0000000000000000000000000000000
다라92ab97ba,,
다라92ab97bb,,
다라92ab98aa,,
다라92ab98ab,N/A,0.0000000000000000000000000000000
다라92ab98ba,N/A,0.0000000000000000000000000000000
다라92ab98bb,"13.00",13.0000000000000000000000000000000
다라92ab99aa,,
다라92ab99ab,,
다라92ab99ba,,
다라92ab99bb,,
다라92ba88aa,N/A,0.0000000000000000000000000000000
다라92ba88ab,"39.00",39.0000000000000000000000000000000
다라92ba88ba,,
다라92ba88bb,,
다라92ba89aa,,
다라92ba89ab,,
다라92ba89ba,,
다라92ba89bb,,
다라92ba90aa,,
다라92ba90ab,,
다라92ba90ba,,
다라92ba90bb,,
다라92ba91aa,,
다라92ba91ab,,
다라92ba91ba,,
다라92ba91bb,,
다라92ba92aa,,
다라92ba92ab,,
다라92ba92ba,,
다라92ba92bb,,
다라92ba93aa,,
다라92ba93ab,,
다라92ba93ba,,
다라92ba93bb,,
다라92ba94aa,,
다라92ba94ab,,
다라92ba94ba,,
다라92ba94bb,,
다라92ba95aa,,
다라92ba95ab,,
다라92ba95ba,,
다라92ba95bb,,
다라92ba96aa,,
다라92ba96ab,,
다라92ba96ba,,
다라92ba96bb,,
다라92ba97aa,,
다라92ba97ab,,
다라92ba97ba,"6.00",6.0000000000000000000000000000000
다라92ba97bb,,
다라92ba98aa,,
다라92ba98ab,,
다라92ba98ba,"7.00",7.0000000000000008881784197001252
다라92ba98bb,,
다라92ba99aa,,
다라92ba99ab,N/A,0.0000000000000000000000000000000
다라92ba99ba,"12.00",12.0000000000000000000000000000000
다라92ba99bb,N/A,0.0000000000000000000000000000000
다라92bb87bb,,
다라92bb88aa,N/A,0.0000000000000000000000000000000
다라92bb88ab,N/A,0.0000000000000000000000000000000
다라92bb88ba,,
다라92bb88bb,,
다라92bb89aa,,
다라92bb89ab,,
다라92bb89ba,,
다라92bb89bb,,
다라92bb90aa,,
다라92bb90ab,,
다라92bb90ba,,
다라92bb90bb,,
다라92bb91aa,,
다라92bb91ab,,
다라92bb91ba,,
다라92bb91bb,,
다라92bb92aa,,
다라92bb92ab,,
다라92bb92ba,,
다라92bb92bb,,
다라92bb93aa,,
다라92bb93ab,,
다라92bb93ba,,
다라92bb93bb,,
다라92bb94aa,,
다라92bb94ab,,
다라92bb94ba,,
다라92bb94bb,N/A,0.0000000000000000000000000000000
다라92bb95aa,"16.00",16.0000000000000000000000000000000
다라92bb95ab,N/A,0.0000000000000000000000000000000
다라92bb95ba,N/A,0.0000000000000000000000000000000
다라92bb95bb,"27.00",27.0000000000000000000000000000000
다라92bb96aa,"6.00",6.0000000000000000000000000000000
다라92bb96ab,,
다라92bb96ba,,
다라92bb96bb,,
다라92bb97aa,,
다라92bb97ab,N/A,0.0000000000000000000000000000000
다라92bb97ba,N/A,0.0000000000000000000000000000000
다라92bb97bb,,
다라92bb98aa,,
다라92bb98ab,,
다라92bb98ba,,
다라92bb98bb,,
다라92bb99aa,,
다라92bb99ab,,
다라92bb99ba,"13.00",13.0000000000000000000000000000000
다라92bb99bb,,
다라93aa87ba,,
다라93aa87bb,N/A,0.0000000000000000000000000000000
다라93aa88aa,N/A,0.0000000000000000000000000000000
다라93aa88ab,,
다라93aa88ba,,
다라93aa88bb,N/A,0.0000000000000000000000000000000
다라93aa89aa,,
다라93aa89ab,,
다라93aa89ba,,
다라93aa89bb,,
다라93aa90aa,,
다라93aa90ab,,
다라93aa90ba,,
다라93aa90bb,,
다라93aa91aa,,
다라93aa91ab,,
다라93aa91ba,,
다라93aa91bb,,
다라93aa92aa,,
다라93aa92ab,,
다라93aa92ba,,
다라93aa92bb,,
다라93aa93aa,,
다라93aa93ab,,
다라93aa93ba,,
다라93aa93bb,,
다라93aa94aa,,
다라93aa94ab,N/A,0.0000000000000000000000000000000
다라93aa94ba,"20.00",19.9999999999999964472863211994991
다라93aa94bb,N/A,0.0000000000000000000000000000000
다라93aa95aa,"53.00",53.0000000000000000000000000000000
다라93aa95ab,"18.00",18.0000000000000000000000000000000
다라93aa95ba,,
다라93aa95bb,,
다라93aa96aa,"7.00",7.0000000000000008881784197001252
다라93aa96ab,N/A,0.0000000000000000000000000000000
다라93aa96ba,,
다라93aa96bb,,
다라93aa97aa,,
다라93aa97ab,,
다라93aa97ba,,
다라93aa97bb,,
다라93aa98aa,,
다라93aa98ab,,
다라93aa98ba,,
다라93aa98bb,,
다라93aa99aa,,
다라93aa99ab,,
