,정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명
136148,YEB325000111,모장마을,1.0,N,,34.65907549,127.7346623,2021/09/16 05:01:51,3250111.0,36020,여수시
136149,YEB325000112,평사,8.0,N,,34.66460506,127.7463929,2021/09/16 05:01:51,3250112.0,36020,여수시
136150,YEB325000113,평사마을,8.0,N,,34.6665171,127.751767,2021/09/16 05:01:51,3250113.0,36020,여수시
136246,YEB325099161,오션블루,1.0,N,,34.7535655,127.7450699,2021/09/16 05:01:51,3259161.0,36020,여수시
136247,YEB325099162,시티프라디움,1.0,N,,34.7532967,127.7442224,2021/09/16 05:01:51,3259162.0,36020,여수시
136248,YEB325099163,죽림부영1차 앞사거리,1.0,N,,34.7610594,127.639324,2021/09/16 05:01:51,3259163.0,36020,여수시
136249,YEB325099164,봉강마을,1.0,N,,34.7900441,127.6699791,2021/09/16 05:01:51,3259164.0,36020,여수시
136250,YEB325099165,반월마을,1.0,N,,34.7778574,127.658003,2021/09/16 05:01:51,3259165.0,36020,여수시
136251,YEB325099166,진남경기장 입구,1.0,N,,34.757779,127.717826,2021/09/16 05:01:51,3259166.0,36020,여수시
136252,YEB325099167,포레나더테라스,1.0,N,,34.7407629,127.6787706,2021/09/16 05:01:51,3259167.0,36020,여수시
136473,YEB325000114,도실,8.0,N,,34.66748641,127.7542178,2021/09/16 05:01:51,3250114.0,36020,여수시
136474,YEB325000115,도실,8.0,N,,34.66772622,127.7561531,2021/09/16 05:01:51,3250115.0,36020,여수시
136475,YEB325000116,도실,8.0,N,,34.669643,127.759764,2021/09/16 05:01:51,3250116.0,36020,여수시
136476,YEB325000117,도실,1.0,N,,34.6716486,127.7623026,2021/09/16 05:01:51,3250117.0,36020,여수시
136477,YEB325000118,도실,1.0,N,,34.6808767,127.7655979,2021/09/16 05:01:51,3250118.0,36020,여수시
136478,YEB325000119,가정,8.0,N,,34.656203,127.565935,2021/09/16 05:01:51,3250119.0,36020,여수시
136479,YEB325000120,공정리,1.0,N,,34.64077361,127.575988,2021/09/16 05:01:51,3250120.0,36020,여수시
136480,YEB325000121,모래동,8.0,N,,34.64978522,127.5763674,2021/09/16 05:01:51,3250121.0,36020,여수시
136481,YEB325000122,장등마을,8.0,N,,34.6448645,127.6136788,2021/09/16 05:01:51,3250122.0,36020,여수시
136482,YEB325000123,세포삼거리전,1.0,N,,34.63770824,127.6258584,2021/09/16 05:01:51,3250123.0,36020,여수시
136483,YEB325000124,백야리종점,8.0,N,,34.61986835,127.6413327,2021/09/16 05:01:51,3250124.0,36020,여수시
136484,YEB325000125,화백리,8.0,N,,34.62297043,127.6318897,2021/09/16 05:01:51,3250125.0,36020,여수시
136485,YEB325000126,힛도,8.0,N,,34.62780612,127.6422114,2021/09/16 05:01:51,3250126.0,36020,여수시
136486,YEB325000127,힛도,1.0,N,,34.62713957,127.6382032,2021/09/16 05:01:51,3250127.0,36020,여수시
136487,YEB325000128,삼섬마을,1.0,N,,34.6325967,127.6379361,2021/09/16 05:01:51,3250128.0,36020,여수시
136488,YEB325000129,돌산개마을,1.0,N,,34.6342353,127.6322163,2021/09/16 05:01:51,3250129.0,36020,여수시
136489,YEB325000130,세포,8.0,N,,34.63815388,127.6270694,2021/09/16 05:01:51,3250130.0,36020,여수시
136490,YEB325000131,안일초교앞,8.0,N,,34.63937545,127.6276698,2021/09/16 05:01:51,3250131.0,36020,여수시
136491,YEB325000133,원포,1.0,N,,34.6596384,127.6240604,2021/09/16 05:01:51,3250133.0,36020,여수시
136492,YEB325000134,굴개,8.0,N,,34.66737656,127.6297478,2021/09/16 05:01:51,3250134.0,36020,여수시
136493,YEB325000135,안포리 해뜨는언덕,1.0,N,,34.67253421,127.6261613,2021/09/16 05:01:51,3250135.0,36020,여수시
136494,YEB325000136,안포리 소포,8.0,N,,34.67732777,127.6189435,2021/09/16 05:01:51,3250136.0,36020,여수시
136495,YEB325000137,안포리마을회관,1.0,N,,34.679219,127.6168576,2021/09/16 05:01:51,3250137.0,36020,여수시
136496,YEB325000138,구미,8.0,N,,34.67121031,127.5617349,2021/09/16 05:01:51,3250138.0,36020,여수시
136497,YEB325000139,구미,8.0,N,,34.66882538,127.5615699,2021/09/16 05:01:51,3250139.0,36020,여수시
136498,YEB325000140,송소,8.0,N,,34.72435194,127.6400283,2021/09/16 05:01:51,3250140.0,36020,여수시
136499,YEB325000141,주동마을,1.0,N,,34.78803714,127.6522427,2021/09/16 05:01:51,3250141.0,36020,여수시
136500,YEB325000142,서부어촌계,1.0,N,,34.72634172,127.7171463,2021/09/16 05:01:51,3250142.0,36020,여수시
136501,YEB325000143,봉산파출소건너,1.0,N,,34.73073936,127.7227119,2021/09/16 05:01:51,3250143.0,36020,여수시
136502,YEB325000144,옥적상전마을,8.0,N,,34.71888573,127.5882958,2021/09/16 05:01:51,3250144.0,36020,여수시
136503,YEB325000145,대옥,1.0,N,,34.71975285,127.586651,2021/09/16 05:01:51,3250145.0,36020,여수시
136504,YEB325000146,대옥마을,8.0,N,,34.71838899,127.5846738,2021/09/16 05:01:51,3250146.0,36020,여수시
136505,YEB325000147,감도,1.0,N,,34.72700746,127.5673403,2021/09/16 05:01:51,3250147.0,36020,여수시
136506,YEB325000148,화양면이천,1.0,N,,34.73615385,127.579497,2021/09/16 05:01:51,3250148.0,36020,여수시
136507,YEB325000149,오천,8.0,N,,34.73946606,127.5874101,2021/09/16 05:01:51,3250149.0,36020,여수시
136508,YEB325000150,오천,8.0,N,,34.74062378,127.5864393,2021/09/16 05:01:51,3250150.0,36020,여수시
136509,YEB325000151,백초,8.0,N,,34.74143003,127.606099,2021/09/16 05:01:51,3250151.0,36020,여수시
136510,YEB325000152,신촌,1.0,N,,34.87943893,127.5637101,2021/09/16 05:01:51,3250152.0,36020,여수시
136511,YEB325000153,행정,8.0,N,,34.87986233,127.5577816,2021/09/16 05:01:51,3250153.0,36020,여수시
136512,YEB325000154,산수리,8.0,N,,34.88010177,127.5561595,2021/09/16 05:01:51,3250154.0,36020,여수시
136513,YEB325000155,산수마을,1.0,N,,34.8803734,127.5550092,2021/09/16 05:01:51,3250155.0,36020,여수시
136514,YEB325000156,산수리예배당,1.0,N,,34.88026004,127.5561826,2021/09/16 05:01:51,3250156.0,36020,여수시
136515,YEB325000157,월산,1.0,N,,34.87976275,127.5614235,2021/09/16 05:01:51,3250157.0,36020,여수시
136516,YEB325000158,산수리입구,1.0,N,,34.8790314,127.5674438,2021/09/16 05:01:51,3250158.0,36020,여수시
136517,YEB325000159,대포1구,8.0,N,,34.81068869,127.6196601,2021/09/16 05:01:51,3250159.0,36020,여수시
136518,YEB325000160,당촌,1.0,N,,34.79299529,127.6010318,2021/09/16 05:01:51,3250160.0,36020,여수시
136519,YEB325000161,봉두1구,8.0,N,,34.79249155,127.6056744,2021/09/16 05:01:51,3250161.0,36020,여수시
136520,YEB325000162,백수동,1.0,N,,34.79428739,127.6048405,2021/09/16 05:01:51,3250162.0,36020,여수시
136521,YEB325000163,봉두3구,1.0,N,,34.81086563,127.5888836,2021/09/16 05:01:51,3250163.0,36020,여수시
136522,YEB325000164,공원묘원 입구,8.0,N,,34.82708834,127.5814058,2021/09/16 05:01:51,3250164.0,36020,여수시
136523,YEB325000165,상의곡,8.0,N,,34.82571213,127.5851785,2021/09/16 05:01:51,3250165.0,36020,여수시
136524,YEB325000166,봉두3구,1.0,N,,34.81271214,127.5899431,2021/09/16 05:01:51,3250166.0,36020,여수시
136525,YEB325000167,의곡,1.0,N,,34.80535,127.5915367,2021/09/16 05:01:51,3250167.0,36020,여수시
136526,YEB325000168,봉두입구,8.0,N,,34.79890063,127.6011257,2021/09/16 05:01:51,3250168.0,36020,여수시
136527,YEB325000169,원대포,1.0,N,,34.80684068,127.6170583,2021/09/16 05:01:51,3250169.0,36020,여수시
136528,YEB325000170,대포1구,1.0,N,,34.81069706,127.6194731,2021/09/16 05:01:51,3250170.0,36020,여수시
136529,YEB325000171,수문마을,8.0,N,,34.74116935,127.5974119,2021/09/16 05:01:51,3250171.0,36020,여수시
136530,YEB325000172,소백초,8.0,N,,34.74204578,127.5953284,2021/09/16 05:01:51,3250172.0,36020,여수시
136531,YEB325000173,오천수문앞,1.0,N,,34.74373804,127.5923852,2021/09/16 05:01:51,3250173.0,36020,여수시
136532,YEB325000174,금강원,1.0,N,,34.7436772,127.5886084,2021/09/16 05:01:51,3250174.0,36020,여수시
136533,YEB325000175,여수펜션단지,8.0,N,,34.74341772,127.5864088,2021/09/16 05:01:51,3250175.0,36020,여수시
136534,YEB325000176,오천,8.0,N,,34.73924354,127.5840842,2021/09/16 05:01:51,3250176.0,36020,여수시
136535,YEB325000177,이천리,8.0,N,,34.73906608,127.581056,2021/09/16 05:01:51,3250177.0,36020,여수시
136536,YEB325000178,이천,8.0,N,,34.73457154,127.5797055,2021/09/16 05:01:51,3250178.0,36020,여수시
136537,YEB325000179,이천,8.0,N,,34.7304649,127.5752462,2021/09/16 05:01:51,3250179.0,36020,여수시
136538,YEB325000180,이천마을,1.0,N,,34.72845696,127.5701609,2021/09/16 05:01:51,3250180.0,36020,여수시
136539,YEB325000181,감도,8.0,N,,34.72565608,127.5665162,2021/09/16 05:01:51,3250181.0,36020,여수시
136540,YEB325000182,마삼,8.0,N,,34.71695401,127.5689025,2021/09/16 05:01:51,3250182.0,36020,여수시
136541,YEB325000183,대옥마을,1.0,N,,34.71873347,127.5847051,2021/09/16 05:01:51,3250183.0,36020,여수시
136542,YEB325000184,석곡고개,1.0,N,,34.82934127,127.7535323,2021/09/16 05:01:51,3250184.0,36020,여수시
136543,YEB325000185,화양면석교,8.0,N,,34.70618278,127.6031535,2021/09/16 05:01:51,3250185.0,36020,여수시
136544,YEB325000186,임마누엘기도원,8.0,N,,34.70730986,127.6032421,2021/09/16 05:01:51,3250186.0,36020,여수시
136545,YEB325000187,논골,8.0,N,,34.70632094,127.6090921,2021/09/16 05:01:51,3250187.0,36020,여수시
136546,YEB325000188,해지마을,1.0,N,,34.80133717,127.6413358,2021/09/16 05:01:51,3250188.0,36020,여수시
136547,YEB325000189,꼬막마을,1.0,N,,34.80530255,127.6325514,2021/09/16 05:01:51,3250189.0,36020,여수시
136548,YEB325000190,덕곡마을,1.0,N,,34.77779441,127.6214638,2021/09/16 05:01:51,3250190.0,36020,여수시
136549,YEB325000191,풍류,1.0,N,,34.77176114,127.6055644,2021/09/16 05:01:51,3250191.0,36020,여수시
136550,YEB325000192,달천,1.0,N,,34.76578486,127.5746208,2021/09/16 05:01:51,3250192.0,36020,여수시
136551,YEB325000193,선착장,1.0,N,,34.7620377,127.5687985,2021/09/16 05:01:51,3250193.0,36020,여수시
136552,YEB325000194,선착장,8.0,N,,34.76217482,127.5688093,2021/09/16 05:01:51,3250194.0,36020,여수시
136553,YEB325000195,달천,8.0,N,,34.76569921,127.5744947,2021/09/16 05:01:51,3250195.0,36020,여수시
136554,YEB325000196,달천,8.0,N,,34.76867333,127.5763833,2021/09/16 05:01:51,3250196.0,36020,여수시
136555,YEB325000197,풍류,8.0,N,,34.77190732,127.6055619,2021/09/16 05:01:51,3250197.0,36020,여수시
136556,YEB325000198,조산,8.0,N,,34.7752657,127.6129704,2021/09/16 05:01:51,3250198.0,36020,여수시
136557,YEB325000199,조산마을,1.0,N,,34.7759554,127.6146933,2021/09/16 05:01:51,3250199.0,36020,여수시
136558,YEB325000200,덕곡,8.0,N,,34.77795406,127.6215422,2021/09/16 05:01:51,3250200.0,36020,여수시
136559,YEB325000201,덕곡저수지,8.0,N,,34.77977728,127.6259554,2021/09/16 05:01:51,3250201.0,36020,여수시
136560,YEB325000202,내기,8.0,N,,34.78284785,127.6307616,2021/09/16 05:01:51,3250202.0,36020,여수시
136561,YEB325000203,기동마을,8.0,N,,34.80031641,127.6484693,2021/09/16 05:01:51,3250203.0,36020,여수시
136562,YEB325000205,망동,8.0,N,,34.78387144,127.5766167,2021/09/16 05:01:51,3250205.0,36020,여수시
136563,YEB325000206,신흥,8.0,N,,34.77163395,127.5887813,2021/09/16 05:01:51,3250206.0,36020,여수시
136564,YEB325000207,대곡,8.0,N,,34.77074249,127.5929754,2021/09/16 05:01:51,3250207.0,36020,여수시
136565,YEB325099168,웅천꿈에그린아파트 앞,1.0,N,,34.7404516,127.6789064,2021/09/16 05:01:51,3259168.0,36020,여수시
136566,YEB325099169,웅천디아일랜드,1.0,N,,34.7432216,127.6747228,2021/09/16 05:01:51,3259169.0,36020,여수시
136567,YEB325099170,웅천디아일랜드,1.0,N,,34.743141,127.6743403,2021/09/16 05:01:51,3259170.0,36020,여수시
136568,YEB325099171,월전항,1.0,N,,34.577774,127.7363756,2021/09/16 05:01:51,3259171.0,36020,여수시
136569,YEB325099172,월전항,8.0,N,,34.5778055,127.736452,2021/09/16 05:01:51,3259172.0,36020,여수시
136570,YEB325099175,나진피서지,1.0,N,,34.7029939,127.6128345,2021/09/16 05:01:51,3259175.0,36020,여수시
136571,YEB325099176,나진피서지,1.0,N,,34.7035123,127.6129826,2021/09/16 05:01:51,3259176.0,36020,여수시
136572,YEB325099177,소장마을,1.0,N,,34.6935974,127.6127617,2021/09/16 05:01:51,3259177.0,36020,여수시
136573,YEB325099178,소장마을,1.0,N,,34.6929704,127.6129683,2021/09/16 05:01:51,3259178.0,36020,여수시
136574,YEB325099179,웅동마을,1.0,N,,34.747139,127.6753155,2021/09/16 05:01:51,3259179.0,36020,여수시
136575,YEB325099180,웅동마을,1.0,N,,34.746886,127.6756482,2021/09/16 05:01:51,3259180.0,36020,여수시
136576,YEB325099181,세포교차로,1.0,N,,34.6439693,127.6297341,2021/09/16 05:01:51,3259181.0,36020,여수시
136577,YEB325099182,해양레일바이크,1.0,N,,34.7724857,127.7468853,2021/09/16 05:01:51,3259182.0,36020,여수시
136578,YEB325099183,해양레일바이크,1.0,N,,34.7725267,127.7466505,2021/09/16 05:01:51,3259183.0,36020,여수시
136579,YEB325099184,웅천부영1차아파트,1.0,N,,34.740923,127.6832881,2021/09/16 05:01:51,3259184.0,36020,여수시
136580,YEB325099185,웅천꿈에그린더테라스2차,1.0,N,,34.7409642,127.6828895,2021/09/16 05:01:51,3259185.0,36020,여수시
136581,YEB325099186,여수요양병원,1.0,N,,34.6478585,127.6076801,2021/09/16 05:01:51,3259186.0,36020,여수시
136582,YEB325099187,여수요양병원,1.0,N,,34.6479851,127.6073693,2021/09/16 05:01:51,3259187.0,36020,여수시
136583,YEB325099188,구상(용전),1.0,N,,34.9025393,127.5510115,2021/09/16 05:01:51,3259188.0,36020,여수시
136584,YEB325099190,투자저축은행,7.0,N,,34.7411029,127.7312903,2021/09/16 05:01:51,3259190.0,36020,여수시
136585,YEB325099192,동문동우체국,7.0,N,,34.7412296,127.7412569,2021/09/16 05:01:51,3259192.0,36020,여수시
136586,YEB325099193,제일교회,7.0,N,,34.7405505,127.7380705,2021/09/16 05:01:51,3259193.0,36020,여수시
136587,YEB325099194,중앙동주민센터 위,7.0,N,,34.739174,127.7387166,2021/09/16 05:01:51,3259194.0,36020,여수시
136588,YEB325099195,대광빌라,7.0,N,,34.7382738,127.7402051,2021/09/16 05:01:51,3259195.0,36020,여수시
136589,YEB325099197,삼일교회,7.0,N,,34.7398624,127.7440059,2021/09/16 05:01:51,3259197.0,36020,여수시
136590,YEB325099198,진남로,7.0,N,,34.7430284,127.7390991,2021/09/16 05:01:51,3259198.0,36020,여수시
136591,YEB325099199,진남로 위,7.0,N,,34.7421881,127.7376546,2021/09/16 05:01:51,3259199.0,36020,여수시
136592,YEB325099200,여수향교,7.0,N,,34.7427317,127.7340074,2021/09/16 05:01:51,3259200.0,36020,여수시
136593,YEB325099201,국동주택단지,7.0,N,,34.7343897,127.7146875,2021/09/16 05:01:51,3259201.0,36020,여수시
136594,YEB325099202,상지슈퍼,7.0,N,,34.735451,127.7162633,2021/09/16 05:01:51,3259202.0,36020,여수시
136595,YEB325099203,국화어린이공원,7.0,N,,34.7344165,127.7173638,2021/09/16 05:01:51,3259203.0,36020,여수시
136596,YEB325099204,제일공원,7.0,N,,34.7327284,127.7158465,2021/09/16 05:01:51,3259204.0,36020,여수시
136597,YEB325099205,서희스타힐스,7.0,N,,34.7314241,127.7165641,2021/09/16 05:01:51,3259205.0,36020,여수시
136598,YEB325099206,국동주택단지,7.0,N,,34.7345294,127.7147316,2021/09/16 05:01:51,3259206.0,36020,여수시
136599,YEB325099207,상지슈퍼,7.0,N,,34.7355049,127.7163781,2021/09/16 05:01:51,3259207.0,36020,여수시
136600,YEB325099208,제일공원,7.0,N,,34.7326561,127.7159501,2021/09/16 05:01:51,3259208.0,36020,여수시
136601,YEB325099209,서희스타힐스,7.0,N,,34.7315276,127.7166627,2021/09/16 05:01:51,3259209.0,36020,여수시
136602,YEB325099210,국동주민센터,7.0,N,,34.7301385,127.7193843,2021/09/16 05:01:51,3259210.0,36020,여수시
136603,YEB325099211,국동주민센터,7.0,N,,34.730242,127.7194774,2021/09/16 05:01:51,3259211.0,36020,여수시
136604,YEB325099212,산골산장어식당,7.0,N,,34.7331441,127.7228495,2021/09/16 05:01:51,3259212.0,36020,여수시
136605,YEB325099213,산골산장어식당,7.0,N,,34.7332663,127.7226095,2021/09/16 05:01:51,3259213.0,36020,여수시
136606,YEB325099214,경호약방 건너,7.0,N,,34.7358475,127.7239546,2021/09/16 05:01:51,3259214.0,36020,여수시
136607,YEB325099216,진성여고입구,7.0,N,,34.7408778,127.7223623,2021/09/16 05:01:51,3259216.0,36020,여수시
136608,YEB325099217,진성여고입구,7.0,N,,34.7407112,127.7222253,2021/09/16 05:01:51,3259217.0,36020,여수시
136609,YEB325099218,새마을금고,7.0,N,,34.7348762,127.7174907,2021/09/16 05:01:51,3259218.0,36020,여수시
136610,YEB325099219,국동라인아파트,7.0,N,,34.7339716,127.7129682,2021/09/16 05:01:51,3259219.0,36020,여수시
136611,YEB325099220,국동중앙아파트,7.0,N,,34.7371136,127.7159584,2021/09/16 05:01:51,3259220.0,36020,여수시
136612,YEB325099221,해태동백아파트,7.0,N,,34.7425701,127.7205719,2021/09/16 05:01:51,3259221.0,36020,여수시
136613,YEB325099222,롯데마트,7.0,N,,34.7282497,127.7206158,2021/09/16 05:01:51,3259222.0,36020,여수시
136614,YEB325099223,롯데마트,7.0,N,,34.7281819,127.7207357,2021/09/16 05:01:51,3259223.0,36020,여수시
136615,YEB325099224,가산,8.0,N,,34.7828845,127.6334313,2021/09/16 05:01:51,3259224.0,36020,여수시
136616,YEB325099225,기쁜노인요양원,1.0,N,,34.7533535,127.5909198,2021/09/16 05:01:51,3259225.0,36020,여수시
136617,YEB325099226,섬달천선착장,8.0,N,,34.7620011,127.5630049,2021/09/16 05:01:51,3259226.0,36020,여수시
136618,YEB325099227,기쁜노인요양원,8.0,N,,34.7532868,127.5908214,2021/09/16 05:01:51,3259227.0,36020,여수시
136619,YEB325099228,한신아파트,7.0,N,,34.7384619,127.7422452,2021/09/16 05:01:51,3259228.0,36020,여수시
136620,YEB325099229,한신아파트,7.0,N,,34.738426,127.7421358,2021/09/16 05:01:51,3259229.0,36020,여수시
136621,YEB325099230,국동라인아파트,7.0,N,,34.7340572,127.7130394,2021/09/16 05:01:51,3259230.0,36020,여수시
136622,YEB325099231,도독마을회관,7.0,N,,34.8976015,127.7107738,2021/09/16 05:01:51,3259231.0,36020,여수시
136623,YEB325099232,도독마을회관,7.0,N,,34.8975292,127.7108447,2021/09/16 05:01:51,3259232.0,36020,여수시
136624,YEB325099233,온동마을회관,7.0,N,,34.8920625,127.7270448,2021/09/16 05:01:51,3259233.0,36020,여수시
136625,YEB325099234,온동마을회관,7.0,N,,34.8919859,127.726968,2021/09/16 05:01:51,3259234.0,36020,여수시
136626,YEB325099235,읍동마을회관,7.0,N,,34.8852383,127.7134069,2021/09/16 05:01:51,3259235.0,36020,여수시
136627,YEB325099236,읍동마을회관,7.0,N,,34.8851345,127.7134395,2021/09/16 05:01:51,3259236.0,36020,여수시
136628,YEB325099237,묘읍삼거리(묘도),7.0,N,,34.8812055,127.7093093,2021/09/16 05:01:51,3259237.0,36020,여수시
136629,YEB325099238,여천농협묘도지점,7.0,N,,34.8745385,127.7110377,2021/09/16 05:01:51,3259238.0,36020,여수시
136630,YEB325099239,여천농협묘도지점,7.0,N,,34.8746287,127.7110434,2021/09/16 05:01:51,3259239.0,36020,여수시
136631,YEB325099240,묘도슈퍼,7.0,N,,34.8737504,127.7131201,2021/09/16 05:01:51,3259240.0,36020,여수시
136632,YEB325099241,창촌선착장,7.0,N,,34.8711284,127.7119152,2021/09/16 05:01:51,3259241.0,36020,여수시
136633,YEB325099242,창촌선착장,7.0,N,,34.8711285,127.7118168,2021/09/16 05:01:51,3259242.0,36020,여수시
136634,YEB325099243,거문항,7.0,N,,34.0275697,127.3089258,2021/09/16 05:01:51,3259243.0,36020,여수시
136635,YEB325099244,거문항,7.0,N,,34.0276375,127.3090123,2021/09/16 05:01:51,3259244.0,36020,여수시
136636,YEB325099245,삼산면사무소,7.0,N,,34.0261079,127.3113392,2021/09/16 05:01:51,3259245.0,36020,여수시
136637,YEB325099246,삼산면사무소,7.0,N,,34.0261258,127.3112525,2021/09/16 05:01:51,3259246.0,36020,여수시
136638,YEB325099247,거문소방대,7.0,N,,34.0259859,127.3053981,2021/09/16 05:01:51,3259247.0,36020,여수시
136639,YEB325099248,거문소방대,7.0,N,,34.0259722,127.3052898,2021/09/16 05:01:51,3259248.0,36020,여수시
136640,YEB325099249,덕촌리사무소,7.0,N,,34.027027,127.3050654,2021/09/16 05:01:51,3259249.0,36020,여수시
136641,YEB325099250,덕촌리사무소,7.0,N,,34.0269818,127.304968,2021/09/16 05:01:51,3259250.0,36020,여수시
136642,YEB325099251,군부대 뒤,7.0,N,,34.0281937,127.3042665,2021/09/16 05:01:51,3259251.0,36020,여수시
136643,YEB325099252,군부대 뒤,7.0,N,,34.0282296,127.3041473,2021/09/16 05:01:51,3259252.0,36020,여수시
136644,YEB325099253,변촌입구,7.0,N,,34.0406666,127.293117,2021/09/16 05:01:51,3259253.0,36020,여수시
136645,YEB325099254,변촌입구,7.0,N,,34.0406483,127.2929871,2021/09/16 05:01:51,3259254.0,36020,여수시
136646,YEB325099255,거문도뱃놀이 전수관,7.0,N,,34.0525239,127.2943397,2021/09/16 05:01:51,3259255.0,36020,여수시
136647,YEB325099256,거문도뱃놀이 전수관,7.0,N,,34.0525733,127.2942312,2021/09/16 05:01:51,3259256.0,36020,여수시
136648,YEB325099257,서도 여객선 선착장,7.0,N,,34.0539015,127.2957233,2021/09/16 05:01:51,3259257.0,36020,여수시
136649,YEB325099258,서도 여객선 선착장,7.0,N,,34.0539961,127.2956202,2021/09/16 05:01:51,3259258.0,36020,여수시
136650,YEB325099259,이금포 해수욕장 입구,7.0,N,,34.054823,127.2966421,2021/09/16 05:01:51,3259259.0,36020,여수시
136651,YEB325099260,이금포 해수욕장 입구,7.0,N,,34.0548453,127.296485,2021/09/16 05:01:51,3259260.0,36020,여수시
136870,YEB325000208,풍류승강장,8.0,N,,34.77093881,127.6018011,2021/09/16 05:01:51,3250208.0,36020,여수시
136871,YEB325000209,현천,1.0,N,,34.76245142,127.6085563,2021/09/16 05:01:51,3250209.0,36020,여수시
136872,YEB325000210,마륜,1.0,N,,34.76204025,127.6216488,2021/09/16 05:01:51,3250210.0,36020,여수시
136873,YEB325000211,경남아파트,1.0,N,,34.73049588,127.7112251,2021/09/16 05:01:51,3250211.0,36020,여수시
136874,YEB325000212,귀인아파트,1.0,N,,34.73075875,127.7120888,2021/09/16 05:01:51,3250212.0,36020,여수시
136875,YEB325000213,예스마트 앞,1.0,N,,34.7844357,127.688551,2021/09/16 05:01:51,3250213.0,36020,여수시
136876,YEB325000214,선경볼링장앞,1.0,N,,34.7694116,127.6979609,2021/09/16 05:01:51,3250214.0,36020,여수시
136877,YEB325000215,대주아파트,1.0,N,,34.72882828,127.7129015,2021/09/16 05:01:51,3250215.0,36020,여수시
136878,YEB325000217,웅천부영3차아파트,1.0,N,,34.7447531,127.6855635,2021/09/16 05:01:51,3250217.0,36020,여수시
136879,YEB325000218,해양수산과학관,1.0,N,,34.6835716,127.7755725,2021/09/16 05:01:51,3250218.0,36020,여수시
136880,YEB325000219,하얀연꽃요양원,1.0,N,,34.67295647,127.7819742,2021/09/16 05:01:51,3250219.0,36020,여수시
136881,YEB325000220,계동,8.0,N,,34.6642425,127.7888948,2021/09/16 05:01:51,3250220.0,36020,여수시
136882,YEB325000221,계동,8.0,N,,34.66275784,127.785597,2021/09/16 05:01:51,3250221.0,36020,여수시
136883,YEB325000223,계동,8.0,N,,34.6655729,127.7907058,2021/09/16 05:01:51,3250223.0,36020,여수시
136884,YEB325000224,계동,8.0,N,,34.6686383,127.7890782,2021/09/16 05:01:51,3250224.0,36020,여수시
136885,YEB325000227,덕산마을,1.0,N,,34.84766491,127.6111818,2021/09/16 05:01:51,3250227.0,36020,여수시
136886,YEB325000228,구암1구입구,1.0,N,,34.8470058,127.6170521,2021/09/16 05:01:51,3250228.0,36020,여수시
136887,YEB325000229,구암1회관,1.0,N,,34.84323008,127.6193698,2021/09/16 05:01:51,3250229.0,36020,여수시
136888,YEB325000230,애양원입구,8.0,N,,34.84325677,127.6286865,2021/09/16 05:01:51,3250230.0,36020,여수시
136889,YEB325000231,애양병원,8.0,N,,34.84237553,127.6253551,2021/09/16 05:01:51,3250231.0,36020,여수시
136890,YEB325000232,신흥,8.0,N,,34.8428056,127.622985,2021/09/16 05:01:51,3250232.0,36020,여수시
136891,YEB325000233,구암2구회관,8.0,N,,34.84288523,127.6206823,2021/09/16 05:01:51,3250233.0,36020,여수시
136892,YEB325000234,구암1구,8.0,N,,34.84430659,127.6182559,2021/09/16 05:01:51,3250234.0,36020,여수시
136893,YEB325000235,구암1구입구,8.0,N,,34.84681518,127.6169908,2021/09/16 05:01:51,3250235.0,36020,여수시
136894,YEB325000236,신풍구암,1.0,N,,34.85116287,127.6150206,2021/09/16 05:01:51,3250236.0,36020,여수시
136895,YEB325000237,신풍구암마을,1.0,N,,34.84764218,127.6113322,2021/09/16 05:01:51,3250237.0,36020,여수시
136896,YEB325000239,상동입구,8.0,N,,34.71528675,127.7641509,2021/09/16 05:01:51,3250239.0,36020,여수시
136897,YEB325000240,종말이푸드,1.0,N,,34.712066,127.7788339,2021/09/16 05:01:51,3250240.0,36020,여수시
136898,YEB325000241,남산의료센터,8.0,N,,34.70695489,127.7848219,2021/09/16 05:01:51,3250241.0,36020,여수시
136899,YEB325000242,남산의료센터,1.0,N,,34.70745,127.7842933,2021/09/16 05:01:51,3250242.0,36020,여수시
136900,YEB325000243,하동삼거리,1.0,N,,34.7132375,127.7792146,2021/09/16 05:01:51,3250243.0,36020,여수시
136901,YEB325000244,하동회관,1.0,N,,34.7143699,127.7785249,2021/09/16 05:01:51,3250244.0,36020,여수시
136902,YEB325000245,상동삼거리,1.0,N,,34.7158177,127.7763456,2021/09/16 05:01:51,3250245.0,36020,여수시
136903,YEB325000246,상동,1.0,N,,34.7166184,127.7731811,2021/09/16 05:01:51,3250246.0,36020,여수시
136904,YEB325000247,상동입구,8.0,N,,34.7151497,127.7644799,2021/09/16 05:01:51,3250247.0,36020,여수시
136905,YEB325000248,진목입구,8.0,N,,34.72587749,127.7640077,2021/09/16 05:01:51,3250248.0,36020,여수시
136906,YEB325000249,YS중공업,8.0,N,,34.73104382,127.7562163,2021/09/16 05:01:51,3250249.0,36020,여수시
136907,YEB325000250,진목,8.0,N,,34.72513779,127.7655647,2021/09/16 05:01:51,3250250.0,36020,여수시
136908,YEB325000251,진목입구,1.0,N,,34.72567,127.7639815,2021/09/16 05:01:51,3250251.0,36020,여수시
